Cluster,Cluster Name,Emissions per capita (MTCO2e),msa,Variable,Value
1,Sparse Active,3.708575089595074,"Salinas, CA",Car Mode Share,82.37755987276216
3,Sparse Auto,5.826882766400676,"Salisbury, MD-DE",Car Mode Share,89.44539484575907
1,Sparse Active,4.8671541982546,"Salt Lake City, UT",Car Mode Share,83.95784449551937
3,Sparse Auto,5.545518151345691,"San Angelo, TX",Car Mode Share,88.29407566024268
4,Auto Large,4.7190890952555025,"San Antonio-New Braunfels, TX",Car Mode Share,88.16787772401688
4,Auto Large,4.581765135352589,"San Diego-Chula Vista-Carlsbad, CA",Car Mode Share,82.52091610547791
4,Auto Large,3.7701718036018974,"San Francisco-Oakland-Berkeley, CA",Car Mode Share,64.64920264003302
4,Auto Large,3.7690953266778178,"San Jose-Sunnyvale-Santa Clara, CA",Car Mode Share,81.47034736232347
1,Sparse Active,4.045880628884985,"San Luis Obispo-Paso Robles, CA",Car Mode Share,82.77012483857081
4,Auto Large,2.7383181298689667,"Santa Cruz-Watsonville, CA",Car Mode Share,76.7068152238514
1,Sparse Active,7.5908238633223695,"Santa Fe, NM",Car Mode Share,85.98050249199784
1,Sparse Active,4.4817820130529125,"Santa Maria-Santa Barbara, CA",Car Mode Share,81.20492903720752
1,Sparse Active,3.9019720501382857,"Santa Rosa-Petaluma, CA",Car Mode Share,84.65619557504999
3,Sparse Auto,7.477711917618203,"Savannah, GA",Car Mode Share,88.24248824141071
3,Sparse Auto,4.935904516306623,"Scranton--Wilkes-Barre, PA",Car Mode Share,89.69778619848893
4,Auto Large,4.016145491034696,"Seattle-Tacoma-Bellevue, WA",Car Mode Share,74.66279434219452
7,Dense Active,6.171416522191772,"Sebastian-Vero Beach, FL",Car Mode Share,88.01266101321959
3,Sparse Auto,4.933259374200938,"Sebring-Avon Park, FL",Car Mode Share,89.70199364173872
5,Auto Small,5.17806469696228,"Sheboygan, WI",Car Mode Share,90.863402500937
3,Sparse Auto,7.761637473094067,"Sherman-Denison, TX",Car Mode Share,90.41844328075096
3,Sparse Auto,8.378529719544437,"Sierra Vista-Douglas, AZ",Car Mode Share,87.71280532938565
3,Sparse Auto,6.886893822693476,"Sioux City, IA-NE-SD",Car Mode Share,91.96789364078944
3,Sparse Auto,5.799980096371984,"Sioux Falls, SD",Car Mode Share,90.9427128678391
1,Sparse Active,5.467465274251144,"South Bend-Mishawaka, IN-MI",Car Mode Share,88.38089033081587
5,Auto Small,6.276125083266998,"Spartanburg, SC",Car Mode Share,93.27328840461044
3,Sparse Auto,4.426849882297688,"Spokane-Spokane Valley, WA",Car Mode Share,85.57042470615204
5,Auto Small,5.824346483841725,"Springfield, IL",Car Mode Share,89.35729869706176
1,Sparse Active,4.235993310915118,"Springfield, MA",Car Mode Share,85.28492557641793
4,Auto Large,6.47887258388941,"Springfield, MO",Car Mode Share,91.0419525946808
5,Auto Small,6.284457485136258,"Springfield, OH",Car Mode Share,90.92372881355932
3,Sparse Auto,7.129655516556662,"St. Cloud, MN",Car Mode Share,87.31974757521822
1,Sparse Active,6.464416155466091,"St. George, UT",Car Mode Share,86.79688378895264
3,Sparse Auto,8.197444662274727,"St. Joseph, MO-KS",Car Mode Share,92.494410160093
4,Auto Large,7.853257951103703,"St. Louis, MO-IL",Car Mode Share,88.27308964439933
1,Sparse Active,5.151074614680243,"State College, PA",Car Mode Share,77.08192684960883
4,Auto Large,4.868642128229999,"Stockton, CA",Car Mode Share,90.77369621595942
3,Sparse Auto,7.333344775936028,"Sumter, SC",Car Mode Share,93.54889812011548
3,Sparse Auto,4.578972069283096,"Syracuse, NY",Car Mode Share,86.71555539420662
3,Sparse Auto,6.067544880918141,"Tallahassee, FL",Car Mode Share,88.43365553602813
4,Auto Large,5.016409330703997,"Tampa-St. Petersburg-Clearwater, FL",Car Mode Share,85.60264907953845
3,Sparse Auto,7.644165070464751,"Terre Haute, IN",Car Mode Share,91.1054419682828
3,Sparse Auto,9.612002934697832,"Texarkana, TX-AR",Car Mode Share,95.22122101852788
7,Dense Active,8.814653934638596,"The Villages, FL",Car Mode Share,78.57987233036489
3,Sparse Auto,5.9118254008047355,"Toledo, OH",Car Mode Share,91.16532124738237
3,Sparse Auto,6.70375305677546,"Topeka, KS",Car Mode Share,91.1291273317554
7,Dense Active,4.336879099474519,"Trenton-Princeton, NJ",Car Mode Share,79.10453748381107
4,Auto Large,4.355028155707587,"Tucson, AZ",Car Mode Share,85.06597882524474
4,Auto Large,6.339577637637868,"Tulsa, OK",Car Mode Share,91.39361806151608
3,Sparse Auto,8.70507916553966,"Tuscaloosa, AL",Car Mode Share,93.15565770991807
3,Sparse Auto,6.949742382139691,"Twin Falls, ID",Car Mode Share,91.79407666189084
5,Auto Small,6.2007482816460024,"Tyler, TX",Car Mode Share,91.4296016918594
3,Sparse Auto,5.057418883558467,"Utica-Rome, NY",Car Mode Share,88.59759507829978
3,Sparse Auto,7.439757348021337,"Valdosta, GA",Car Mode Share,92.0337364735837
3,Sparse Auto,9.890181156838809,"Victoria, TX",Car Mode Share,91.09052669262093
5,Auto Small,3.971891953277705,"Vineland-Bridgeton, NJ",Car Mode Share,91.99367519042436
3,Sparse Auto,4.488096268716279,"Visalia, CA",Car Mode Share,92.187194484947
3,Sparse Auto,7.367966041177016,"Waco, TX",Car Mode Share,91.86909638050656
1,Sparse Active,5.234842239487217,"Walla Walla, WA",Car Mode Share,81.5420200462606
5,Auto Small,6.169884435593638,"Warner Robins, GA",Car Mode Share,93.98624625748504
3,Sparse Auto,5.630949721169618,"Waterloo-Cedar Falls, IA",Car Mode Share,88.53557462207436
1,Sparse Active,5.841225490215319,"Watertown-Fort Drum, NY",Car Mode Share,86.03377984857309
3,Sparse Auto,7.8403777971121515,"Wausau-Weston, WI",Car Mode Share,89.562515744395
5,Auto Small,3.753406078646004,"Weirton-Steubenville, WV-OH",Car Mode Share,89.36012352363191
1,Sparse Active,5.54903872345699,"Wenatchee, WA",Car Mode Share,86.48476695993601
5,Auto Small,6.066200395776506,"Wheeling, WV-OH",Car Mode Share,92.940128116751
3,Sparse Auto,6.799822203000577,"Wichita Falls, TX",Car Mode Share,85.8138349102034
4,Auto Large,5.676112120059677,"Wichita, KS",Car Mode Share,91.94531755418907
5,Auto Small,4.861627230597881,"Williamsport, PA",Car Mode Share,90.1474801469033
5,Auto Small,4.6117208538858465,"Wilmington, NC",Car Mode Share,87.28475873663125
3,Sparse Auto,5.512735457830683,"Winston-Salem, NC",Car Mode Share,91.13906611339816
3,Sparse Auto,4.52818621846808,"Worcester, MA-CT",Car Mode Share,85.95070899757738
3,Sparse Auto,4.88595041494122,"Yakima, WA",Car Mode Share,92.85549377609328
5,Auto Small,4.242958869040292,"York-Hanover, PA",Car Mode Share,91.06035491199464
3,Sparse Auto,5.224639584543608,"Youngstown-Warren-Boardman, OH-PA",Car Mode Share,91.12694578867296
5,Auto Small,3.036598816830966,"Yuba City, CA",Car Mode Share,90.79556358299938
3,Sparse Auto,5.533761312024776,"Yuma, AZ",Car Mode Share,91.23785778644516
3,Sparse Auto,8.521780192812306,"Abilene, TX",Street Length Total (km),8925.43612
7,Dense Active,5.224953343032942,"Akron, OH",Street Length Total (km),8039.294972000027
3,Sparse Auto,6.560072038030802,"Albany, GA",Street Length Total (km),4989.592978999986
1,Sparse Active,6.8956968499881794,"Albany-Lebanon, OR",Street Length Total (km),4225.43890999999
3,Sparse Auto,4.563193172897371,"Albany-Schenectady-Troy, NY",Street Length Total (km),14555.424690999978
4,Auto Large,7.038307492087349,"Albuquerque, NM",Street Length Total (km),22270.600903999777
3,Sparse Auto,4.661572413217785,"Allentown-Bethlehem-Easton, PA-NJ",Street Length Total (km),11406.213688999993
5,Auto Small,4.693678102809026,"Altoona, PA",Street Length Total (km),2403.920069999997
3,Sparse Auto,9.762586464058558,"Amarillo, TX",Street Length Total (km),10954.097934000052
1,Sparse Active,6.588536340832919,"Ames, IA",Street Length Total (km),4522.072175000005
7,Dense Active,4.402935620842415,"Ann Arbor, MI",Street Length Total (km),4447.092615000017
5,Auto Small,6.64554937950233,"Anniston-Oxford, AL",Street Length Total (km),3334.313133000012
5,Auto Small,5.39452754882885,"Appleton, WI",Street Length Total (km),4909.793807000009
3,Sparse Auto,5.7107441421080205,"Asheville, NC",Street Length Total (km),11965.018655000024
5,Auto Small,5.370655597161981,"Athens-Clarke County, GA",Street Length Total (km),4873.670081000014
4,Auto Large,5.789558925442073,"Atlanta-Sandy Springs-Alpharetta, GA",Street Length Total (km),68248.98479499905
5,Auto Small,4.510060212334464,"Atlantic City-Hammonton, NJ",Street Length Total (km),3732.094506999977
5,Auto Small,6.289928297636136,"Auburn-Opelika, AL",Street Length Total (km),3006.1225040000027
4,Auto Large,5.969913473634678,"Augusta-Richmond County, GA-SC",Street Length Total (km),15798.563057000028
4,Auto Large,4.331190339513039,"Austin-Round Rock-Georgetown, TX",Street Length Total (km),25931.301052000323
4,Auto Large,6.556526134153044,"Bakersfield, CA",Street Length Total (km),18978.06701999985
4,Auto Large,5.042565645376257,"Baltimore-Columbia-Towson, MD",Street Length Total (km),23469.613137000128
1,Sparse Active,5.787938338174279,"Bangor, ME",Street Length Total (km),6016.3683480000045
1,Sparse Active,6.5569086788700774,"Barnstable Town, MA",Street Length Total (km),4922.310030000028
5,Auto Small,5.718416953304107,"Battle Creek, MI",Street Length Total (km),3439.490942000014
5,Auto Small,5.806592106921938,"Bay City, MI",Street Length Total (km),2461.823955000008
3,Sparse Auto,7.23804529158365,"Beaumont-Port Arthur, TX",Street Length Total (km),10114.921832000004
5,Auto Small,6.354726056662507,"Beckley, WV",Street Length Total (km),4548.089799000002
1,Sparse Active,4.160915236395564,"Bellingham, WA",Street Length Total (km),3262.893231999994
1,Sparse Active,4.244615460866778,"Bend, OR",Street Length Total (km),4949.627793999989
3,Sparse Auto,6.818462426750208,"Billings, MT",Street Length Total (km),8766.506810000035
5,Auto Small,5.625499323594822,"Binghamton, NY",Street Length Total (km),5483.928640000017
4,Auto Large,7.819034591152687,"Birmingham-Hoover, AL",Street Length Total (km),24575.308492000226
1,Sparse Active,8.620673178483822,"Bismarck, ND",Street Length Total (km),6520.616621000009
3,Sparse Auto,5.936537030801337,"Bloomington, IL",Street Length Total (km),4997.883852000003
5,Auto Small,4.999595890399523,"Bloomington, IN",Street Length Total (km),3223.635125000016
5,Auto Small,6.719566195091469,"Bloomsburg-Berwick, PA",Street Length Total (km),3226.310005999989
4,Auto Large,4.910866644404342,"Boise City, ID",Street Length Total (km),17426.396137999967
4,Auto Large,4.016309705704,"Boston-Cambridge-Newton, MA-NH",Street Length Total (km),38059.163872000325
3,Sparse Auto,6.660842572305076,"Bowling Green, KY",Street Length Total (km),5722.810554999992
4,Auto Large,3.773433361377403,"Bremerton-Silverdale-Port Orchard, WA",Street Length Total (km),3379.4082850000214
7,Dense Active,4.132225329902902,"Bridgeport-Stamford-Norwalk, CT",Street Length Total (km),8163.304714999944
3,Sparse Auto,4.05226043435715,"Brownsville-Harlingen, TX",Street Length Total (km),5519.015506000018
3,Sparse Auto,9.935164751675893,"Brunswick, GA",Street Length Total (km),4869.108120999992
1,Sparse Active,3.65299609243732,"Buffalo-Cheektowaga, NY",Street Length Total (km),11079.167473999943
5,Auto Small,4.82296733211575,"Burlington, NC",Street Length Total (km),2745.2659540000136
1,Sparse Active,5.851998579706925,"Burlington-South Burlington, VT",Street Length Total (km),4727.688385000015
5,Auto Small,4.490797852429514,"Canton-Massillon, OH",Street Length Total (km),6435.014273000001
7,Dense Active,5.169660208099404,"Cape Coral-Fort Myers, FL",Street Length Total (km),10604.65233600008
3,Sparse Auto,7.421326825857359,"Cape Girardeau, MO-IL",Street Length Total (km),4811.705714999984
3,Sparse Auto,6.499204605337879,"Carbondale-Marion, IL",Street Length Total (km),5814.3062949999785
1,Sparse Active,7.971315774518812,"Casper, WY",Street Length Total (km),4216.255106999993
3,Sparse Auto,5.511328261678552,"Cedar Rapids, IA",Street Length Total (km),8088.96218
5,Auto Small,6.027676645697928,"Chambersburg-Waynesboro, PA",Street Length Total (km),3456.835800000006
1,Sparse Active,5.58011971503012,"Champaign-Urbana, IL",Street Length Total (km),6257.4146349999855
3,Sparse Auto,6.360166397497082,"Charleston, WV",Street Length Total (km),9318.266830000011
3,Sparse Auto,5.6585131547993575,"Charleston-North Charleston, SC",Street Length Total (km),13318.320744999995
4,Auto Large,5.236051321118476,"Charlotte-Concord-Gastonia, NC-SC",Street Length Total (km),38486.16903800027
3,Sparse Auto,6.714462149284141,"Chattanooga, TN-GA",Street Length Total (km),11179.346882000154
1,Sparse Active,10.416946381906817,"Cheyenne, WY",Street Length Total (km),4472.443615999992
4,Auto Large,3.9342845352152835,"Chicago-Naperville-Elgin, IL-IN-WI",Street Length Total (km),71755.04228499983
3,Sparse Auto,4.819672050556448,"Chico, CA",Street Length Total (km),5410.18761600004
4,Auto Large,5.198681661586621,"Cincinnati, OH-KY-IN",Street Length Total (km),27295.976974000067
3,Sparse Auto,5.8835001531734035,"Clarksville, TN-KY",Street Length Total (km),8510.266797000024
5,Auto Small,6.450301817295837,"Cleveland, TN",Street Length Total (km),3153.1721869999865
4,Auto Large,5.239030933228603,"Cleveland-Elyria, OH",Street Length Total (km),18464.610529999805
3,Sparse Auto,6.620857090863089,"Coeur d'Alene, ID",Street Length Total (km),4971.967374999981
3,Sparse Auto,5.735068116774824,"College Station-Bryan, TX",Street Length Total (km),6708.741131000005
3,Sparse Auto,4.0650330202961555,"Colorado Springs, CO",Street Length Total (km),11026.795962000017
3,Sparse Auto,6.9474179207980296,"Columbia, MO",Street Length Total (km),6554.215299000012
4,Auto Large,6.189623940247864,"Columbia, SC",Street Length Total (km),19622.56778400003
3,Sparse Auto,6.038034603580465,"Columbus, GA-AL",Street Length Total (km),9247.18559799999
5,Auto Small,8.092349363775686,"Columbus, IN",Street Length Total (km),1975.4858050000064
4,Auto Large,5.018529835475418,"Columbus, OH",Street Length Total (km),27267.990771000183
3,Sparse Auto,6.196104052943694,"Corpus Christi, TX",Street Length Total (km),7410.486076000015
1,Sparse Active,3.2568044344773206,"Corvallis, OR",Street Length Total (km),1693.2065940000025
3,Sparse Auto,7.720934569786481,"Crestview-Fort Walton Beach-Destin, FL",Street Length Total (km),6559.571916999977
5,Auto Small,4.833162484605701,"Cumberland, MD-WV",Street Length Total (km),2831.8394179999827
4,Auto Large,4.665452039086198,"Dallas-Fort Worth-Arlington, TX",Street Length Total (km),80187.1024009992
5,Auto Small,6.713757328033229,"Dalton, GA",Street Length Total (km),2809.868782999991
5,Auto Small,5.729877881090719,"Danville, IL",Street Length Total (km),3478.8375100000035
3,Sparse Auto,9.654314156515747,"Daphne-Fairhope-Foley, AL",Street Length Total (km),5858.519173000013
1,Sparse Active,5.574919113799141,"Davenport-Moline-Rock Island, IA-IL",Street Length Total (km),9883.48947700007
3,Sparse Auto,4.942568688982381,"Dayton-Kettering, OH",Street Length Total (km),10306.675326999875
5,Auto Small,7.73070300442992,"Decatur, AL",Street Length Total (km),5214.131346999992
5,Auto Small,5.6670187986381215,"Decatur, IL",Street Length Total (km),2921.3962189999943
3,Sparse Auto,6.111431445666809,"Deltona-Daytona Beach-Ormond Beach, FL",Street Length Total (km),9033.314176000034
4,Auto Large,5.387551266032284,"Des Moines-West Des Moines, IA",Street Length Total (km),15998.990148000012
4,Auto Large,3.9872664188339844,"Detroit-Warren-Dearborn, MI",Street Length Total (km),38576.989565000105
3,Sparse Auto,6.873509854278803,"Dothan, AL",Street Length Total (km),6554.041934000014
4,Auto Large,4.830602945612652,"Dover, DE",Street Length Total (km),2941.284628999995
5,Auto Small,5.22075903239457,"Dubuque, IA",Street Length Total (km),2450.8743480000053
4,Auto Large,7.701986078209474,"Duluth, MN-WI",Street Length Total (km),18848.106965000065
3,Sparse Auto,5.353667753997634,"Durham-Chapel Hill, NC",Street Length Total (km),11684.310672999956
5,Auto Small,4.830968100529345,"East Stroudsburg, PA",Street Length Total (km),4182.698774000016
3,Sparse Auto,7.743743487337159,"Eau Claire, WI",Street Length Total (km),6422.2593659999775
3,Sparse Auto,9.039659053730142,"El Centro, CA",Street Length Total (km),5633.911167999993
4,Auto Large,5.349598826800237,"El Paso, TX",Street Length Total (km),14781.606420000096
5,Auto Small,6.794204161989231,"Elizabethtown-Fort Knox, KY",Street Length Total (km),4643.347918000022
5,Auto Small,6.952711291250893,"Elkhart-Goshen, IN",Street Length Total (km),3150.972786999984
5,Auto Small,5.104260393181227,"Elmira, NY",Street Length Total (km),1904.6286559999985
3,Sparse Auto,5.5737281201315065,"Enid, OK",Street Length Total (km),3620.384007999998
1,Sparse Active,4.307969648379507,"Erie, PA",Street Length Total (km),4579.331558999989
1,Sparse Active,5.026956204611711,"Eugene-Springfield, OR",Street Length Total (km),9223.722685999996
3,Sparse Auto,7.118906492100415,"Evansville, IN-KY",Street Length Total (km),7387.666107
3,Sparse Auto,8.012731670845499,"Fargo, ND-MN",Street Length Total (km),8791.460622999992
3,Sparse Auto,6.32440637612793,"Farmington, NM",Street Length Total (km),10051.603546999955
3,Sparse Auto,4.329363490882602,"Fayetteville, NC",Street Length Total (km),9147.12094599997
3,Sparse Auto,4.9190378947445055,"Fayetteville-Springdale-Rogers, AR",Street Length Total (km),12564.657411999944
1,Sparse Active,13.056576781339958,"Flagstaff, AZ",Street Length Total (km),13537.895313000035
7,Dense Active,4.3771015421960335,"Flint, MI",Street Length Total (km),5125.07681100002
3,Sparse Auto,6.729650647115809,"Florence, SC",Street Length Total (km),6751.4390170000215
5,Auto Small,6.6107105895565885,"Florence-Muscle Shoals, AL",Street Length Total (km),5457.207193999982
5,Auto Small,7.478514979823569,"Fond du Lac, WI",Street Length Total (km),3044.2463699999994
1,Sparse Active,4.605955170213604,"Fort Collins, CO",Street Length Total (km),6134.766297000034
3,Sparse Auto,7.438802066656409,"Fort Smith, AR-OK",Street Length Total (km),9191.93322200002
5,Auto Small,6.581911696270895,"Fort Wayne, IN",Street Length Total (km),6538.892762000005
4,Auto Large,5.298647007777657,"Fresno, CA",Street Length Total (km),15804.6648749999
5,Auto Small,6.461529321035506,"Gadsden, AL",Street Length Total (km),3176.710941999987
3,Sparse Auto,6.87983051948396,"Gainesville, FL",Street Length Total (km),8895.23161500005
5,Auto Small,6.14147007866239,"Gainesville, GA",Street Length Total (km),3008.765959000008
5,Auto Small,5.038324654644315,"Gettysburg, PA",Street Length Total (km),2659.4799680000087
1,Sparse Active,5.52198665067417,"Glens Falls, NY",Street Length Total (km),5047.17959600001
5,Auto Small,4.606188837792648,"Goldsboro, NC",Street Length Total (km),2778.924612000001
1,Sparse Active,9.883473253442334,"Grand Forks, ND-MN",Street Length Total (km),9741.103157
